timestamp,ir_value
270458,93515
270466,93610
270474,93627
270482,93717
270490,93791
270498,93853
270506,93907
270514,94027
270522,94081
270530,94101
270538,94140
270546,94123
270554,94171
270562,94160
270570,94192
270578,94207
270586,94178
270594,94215
270602,94203
270610,94240
270618,94224
270626,94271
270634,94314
270642,94304
270650,94318
270658,94321
270666,94288
270674,94385
270682,94392
270690,94389
270698,94408
270706,94376
270714,94330
270722,94341
270730,94285
270738,94205
270746,94116
270754,93919
270762,93788
270770,93713
270778,93669
270786,93676
270794,93643
270802,93679
270810,93713
270818,93800
270826,93862
270834,93934
270842,94042
270850,94083
270858,94123
270866,94137
270874,93643
270882,94253
270890,94280
270898,94336
270906,94367
270914,94358
270922,94370
270930,94411
270938,94362
270946,94361
270954,94400
270962,94398
270970,94439
270978,94456
270986,94569
270994,94679
271002,94694
271010,94770
271018,94779
271026,94827
271034,94857
271042,94829
271050,94872
271058,94817
271066,94853
271074,94799
271082,94776
271090,94827
271098,94849
271106,94852
271114,94883
271122,94888
271130,94917
271138,94973
271146,94981
271154,95018
271162,95059
271170,95038
271178,95061
271186,95017
271194,94996
271202,94924
271210,94704
271218,94403
271226,94131
271234,93919
271242,93763
271250,93541
271258,93437
271266,93373
271274,93405
271282,93423
271290,93465
271298,93599
271306,93675
271314,93786
271322,93859
271330,93882
271338,94009
271346,94035
271354,94026
271362,94051
271370,94040
271378,94047
271386,94090
271394,94052
271402,94065
271410,94131
271418,94069
272071,94323
272079,94303
272087,94295
272095,94346
272103,94323
272111,94352
272119,94358
272127,94301
272135,94337
272143,94356
272151,94321
272159,94276
272167,94232
272175,94098
272183,93969
272191,93763
272199,93625
272207,93522
272215,93391
272223,93310
272231,93258
272239,93266
272247,93289
272255,93301
272263,93398
272271,93418
272279,93493
272287,93527
272295,93540
272303,93643
272311,93664
272319,93734
272327,93740
272335,93720
272343,93836
272351,93866
272359,93873
272367,93926
272375,93932
272383,93927
272391,93963
272399,93978
272407,94008
272415,94065
272423,94044
272431,94053
272439,94032
272447,94001
272455,94027
272463,94032
272471,94050
272479,94052
272487,94032
272495,94023
272503,93984
272511,94083
272519,94079
272527,94122
272535,94126
272543,94101
272551,94158
272559,94237
272567,94256
272575,94306
272583,94306
272591,94302
272599,94352
272607,94282
272615,94303
272623,94363
272631,94264
272639,94191
272647,94086
272655,93937
272663,93738
272671,93545
272679,93288
272687,93082
272695,92916
272703,92814
272711,92682
272719,92684
272727,92677
272735,92731
272743,92776
272751,93545
272759,92941
272767,93028
272775,93087
272783,93138
272791,93190
272799,93216
272807,93332
272815,93373
272823,93383
272831,93448
272839,93430
272847,93470
272855,93497
272863,93521
272871,93565
272879,93566
272887,93548
272895,93525
272903,93557
272911,93571
272919,93571
272927,93578
272935,93563
272943,93536
272951,93508
272959,93453
272967,93518
272975,93542
272983,93537
272991,93565
272999,93565
273007,93584
273015,93660
273023,93657
273031,93673
273039,93711
273047,93661
273055,93725
273063,93733
273728,92237
273736,92263
273744,92434
273752,92499
273760,92561
273768,92621
273776,92652
273784,92789
273792,92847
273800,92884
273808,92935
273816,92966
273824,92934
273832,93004
273840,93024
273848,93037
273856,93085
273864,93057
273872,93110
273880,93101
273888,93132
273896,93146
273904,93117
273912,93105
273920,93103
273928,93094
273936,93085
273944,93036
273952,93118
273960,93137
273968,93165
273976,93195
273984,93188
273992,93224
274000,93257
274008,93241
274016,93290
274024,93256
274032,93296
274040,93318
274048,93308
274056,93325
274064,93258
274072,93312
274080,93232
274088,93261
274096,92961
274104,92747
274112,92584
274120,92309
274128,92139
274136,91943
274144,91803
274152,91806
274160,91786
274168,91853
274176,91837
274184,91927
274192,91960
274200,92034
274208,92131
274216,92178
274224,92283
274232,92310
274240,92407
274248,92476
274256,92491
274264,92615
274272,92654
274280,92684
274288,92733
274296,92706
274304,92804
274312,92792
274320,92833
274328,92830
274336,92832
274344,92864
274352,92850
274360,92857
274368,92826
274376,92706
274384,92834
274392,92802
274400,92778
274408,92786
274416,92804
274424,92802
274432,92860
274440,92868
274448,92878
274456,92955
274464,92948
274472,92984
274480,93006
274488,93040
274496,93088
274504,93068
274512,93086
274520,93104
274528,93151
274536,93180
274544,93153
274552,93163
274560,93141
274568,93072
274576,92911
274584,92680
274592,92423
274600,92138
274608,91937
274616,91758
274624,91631
274632,91604
274640,91585
274648,91581
274656,91580
274664,91631
274672,91622
274680,91723
274688,91745
274696,91817
274704,91911
274712,91926
274720,91988
275344,92341
275352,92373
275360,92362
275368,92372
275376,92355
275384,92313
275392,92379
275400,92356
275408,92429
275416,92403
275424,92449
275432,92479
275440,92485
275448,92544
275456,92519
275464,92550
275472,92610
275480,92636
275488,92652
275496,92639
275504,92734
275512,92766
275520,92822
275528,92834
275536,92519
275544,92862
275552,92744
275560,92615
275568,92407
275576,92090
275584,91862
275592,91579
275600,91466
275608,91324
275616,91338
275624,91245
275632,91232
275640,91283
275648,91276
275656,91371
275664,91387
275672,91401
275680,91475
275688,91559
275696,91637
275704,91647
275712,91796
275720,91864
275728,91971
275736,92011
275744,92022
275752,92137
275760,92159
275768,92232
275776,92253
275784,92275
275792,92285
275800,92317
275808,92379
275816,92371
275824,92400
275832,92343
275840,92317
275848,92299
275856,92254
275864,92270
275872,92202
275880,92164
275888,92155
275896,92165
275904,92168
275912,92127
275920,92174
275928,92211
275936,92261
275944,92311
275952,92341
275960,92400
275968,92416
275976,92457
275984,92469
275992,92472
276000,92570
276008,92541
276016,92585
276024,92544
276032,92561
276040,92411
276048,92189
276056,91988
276064,91720
276072,91452
276080,91286
276088,91202
276096,91150
276104,91134
276112,91101
276120,91112
276128,91141
276136,91204
276144,91259
276152,91289
276160,91406
276168,91435
276176,91493
276184,91537
276192,91101
276200,91693
276208,91752
276216,91839
276224,91883
276232,91915
276240,91949
276248,91972
276256,91999
